x1,x2,x3,Y
15,57,83,150
45,-48,-7,120
85,-74,52,389
-93,-28,-4,-49
-64,-82,-77,-131
-81,41,3,-154
-86,51,-59,-365
14,-93,7,221
-10,90,51,-37
24,-60,-60,-36
-31,17,-25,-140
33,-75,-14,141
27,60,31,0
15,-12,57,210
-60,43,58,28
-8,9,71,187
14,-93,85,455
61,-28,79,354
-35,99,-82,-479
4,97,-88,-454
31,-8,65,242
-1,-100,32,295
17,28,26,39
91,90,-47,-230
-97,1,84,153
-33,84,2,-195
47,-1,-36,-59
-68,98,-66,-462
19,65,55,54
31,53,67,126
-97,3,46,35
-43,30,-58,-277
-95,-94,-74,-129
-30,-66,-20,42
-85,66,-11,-250
-9,93,-15,-240
37,-77,-84,-61
44,-64,58,346
-14,-2,30,80
7,-58,-48,-21
75,-91,-54,95
-94,53,20,-140
58,-18,-49,-53
-17,88,55,-28
66,-77,96,508
60,68,4,-64
-25,37,-32,-195
-65,8,-30,-171
-48,-32,2,22
-87,-54,93,300
-1,35,64,121
-5,21,45,88
-61,-97,31,226
-4,73,41,-27
-16,-32,55,213
42,70,34,4
-51,-42,-59,-144
-67,-13,-6,-59
12,-84,14,222
84,89,-47,-235
90,37,56,184
-62,-14,72,182
29,-80,-42,63
94,48,-22,-68
42,-97,-4,224
-84,-15,-87,-315
-82,-21,-38,-154
-85,76,49,-90
69,72,57,96
12,-21,-38,-60
-6,-60,-1,111
-72,70,16,-164
-68,33,25,-59
48,-66,-69,-27
53,-92,-79,0
79,46,-68,-217
69,53,-55,-202
58,-83,73,443
95,85,-77,-306
-63,-5,-85,-308
-16,87,-75,-415
-3,1,97,286
53,78,-57,-274
-24,9,22,24
-26,12,-45,-185
-83,83,-63,-438
-11,-42,-62,-113
34,-88,-28,126
13,-46,-67,-96
-13,-27,-52,-115
20,-59,-87,-123
43,93,-36,-251
-38,-64,-59,-87
76,100,-24,-196
37,59,-49,-228
-62,-80,65,293
43,-49,97,432
99,88,82,169
61,84,-38,-221
56,89,-75,-347
50,5,-2,34
84,-97,-99,-19
61,89,58,57
95,-54,-4,191
-77,91,94,23
96,-76,50,398
85,56,75,198
80,-39,16,206
-84,-89,-46,-44
88,20,97,339
48,-83,-74,-8
-49,39,79,110
-63,91,-73,-464
-78,35,93,131
-91,-100,86,367
54,-58,26,248
9,-69,13,186
88,28,-95,-253
67,-75,90,487
87,21,-12,9
15,81,5,-132
74,-87,-56,80
91,-58,44,339
-19,-97,29,262
-4,65,-36,-242
28,88,36,-40
98,-83,-21,201
-67,-95,-85,-132
-95,41,76,51
88,-51,-28,106
-71,44,35,-54
-88,24,47,5
39,-15,11,102
-4,73,-13,-189
-80,31,97,149
58,30,-37,-113
21,26,-37,-142
-38,82,-49,-349
-43,-54,-60,-115
-51,-88,31,218
14,37,-69,-267
20,16,49,135
46,2,-78,-192
20,38,-3,-65
-54,88,-79,-467
-35,-65,80,335
64,94,74,98
92,-93,19,335
-4,3,22,56
95,24,-54,-115
-4,-87,-48,26
78,51,-19,-81
-64,3,64,122
2,-87,77,407
36,-69,-39,57
29,94,-80,-399
8,16,70,186
-46,26,-53,-257
-23,-9,-78,-239
65,87,-80,-349
-3,-67,96,419
89,57,5,-10
4,-94,24,264
-40,48,51,17
16,87,80,82
6,-91,-43,59
79,95,89,156
10,95,-78,-414
54,88,-38,-236
-83,-48,26,91
56,2,71,265
66,25,-78,-218
93,-82,60,437
-76,37,54,12
-40,3,-39,-163
24,89,-6,-172
-12,-39,20,126
-79,81,-87,-502
-7,21,48,95
64,82,86,158
81,-3,-46,-51
1,-66,51,286
95,27,-70,-169
21,33,24,27
57,13,-7,10
-74,-33,-81,-251
-22,-92,-82,-84
6,9,-44,-144
57,24,-10,-21
-97,-40,80,223
11,7,98,291
55,66,40,43
92,-37,-19,109
71,65,7,-38
-86,-15,93,223
-67,8,-6,-101
37,-73,89,450
-15,-88,-57,-10
-91,71,-84,-485
86,-8,40,222
12,-8,-14,-14
10,-79,74,390
-76,31,86,120
-86,-1,-31,-177
-16,50,-35,-221
22,76,-32,-226
-76,77,-95,-515
-72,76,-91,-497
-55,-22,75,214
-41,67,29,-88
-53,81,99,82
-56,-5,-86,-304
-96,-28,15,5
-46,11,-97,-359
-74,-25,-21,-87
40,-50,48,284
-57,-66,49,222
24,17,-27,-91
-41,29,25,-24
80,-38,32,252
64,38,4,0
-4,-89,-38,60
46,51,69,151
37,15,-3,-2
18,-18,-54,-108
17,13,97,282
-62,50,59,15
41,-9,-17,8
-99,92,61,-100
92,86,-31,-173
0,-36,94,354
-39,-13,-92,-289
-12,-37,-54,-100
-95,-98,23,170
22,30,51,115
-13,-37,-64,-131
-48,20,-36,-196
-94,27,38,-34
73,66,91,214
37,-51,9,166
-37,-48,-37,-52
-98,-55,77,243
69,43,-57,-188
68,-49,-73,-53
81,-85,-84,-1
-26,-6,48,130
77,85,44,39
-17,42,46,37
66,-71,91,481
94,-41,42,302
76,5,-72,-150
-97,50,-64,-389
-41,68,83,72
23,-46,-29,28
-12,-23,82,280
-53,57,81,76
-85,9,7,-82
38,54,2,-64
2,-42,96,374
-42,67,-77,-407
53,46,-62,-225
-28,14,-30,-146
-100,20,-40,-260
-37,-66,-13,56
38,93,71,65
-30,-54,-75,-147
-33,-73,-28,29
-19,27,67,128
61,79,-21,-160
-8,-94,91,453
45,94,-62,-329
-61,3,1,-64
-53,-25,-24,-75
80,45,34,92
-97,-75,37,164
-18,-46,-34,-28
-29,98,-17,-276
68,29,-77,-221
-8,-39,-91,-203
-45,-23,-4,-11
74,-47,71,381
64,-74,66,410
-80,100,-18,-334
49,24,87,262
-69,62,56,-25
-75,-58,-71,-172
71,59,-68,-251
66,-26,96,406
98,-40,-5,163
-43,-52,-27,-20
-59,-88,-71,-96
-47,-61,58,249
-27,60,87,114
-79,-12,-79,-292
73,99,28,-41
75,-67,-3,200
-57,-27,-40,-123
-57,-51,72,261
-64,-66,68,272
-4,-99,-46,56
-16,37,18,-36
-80,-24,-10,-62
67,98,90,141
-13,-98,-24,111
-17,-28,67,240
-89,-36,59,160
-88,25,-97,-429
36,-38,-58,-62
26,11,99,301
9,-41,-55,-74
-27,28,40,37
-95,87,-37,-380
72,31,0,10
-79,75,19,-172
-22,21,-54,-226
73,-60,10,223
37,-58,93,432
96,-82,15,305
-10,50,-37,-221
91,-59,87,470
-9,3,-14,-57
-23,77,-86,-435
32,13,46,144
-79,97,-45,-408
-30,-40,50,200
46,-84,29,301
-70,-4,12,-26
46,-83,71,425
-10,31,93,207
73,-87,37,358
75,-67,7,230
40,-87,96,502
95,-74,1,246
-80,-56,50,182
89,19,8,75
-81,-88,53,254
-14,27,65,127
-5,-28,-6,33
100,-67,24,306
32,-94,-47,79
-58,-86,-49,-33
-96,17,31,-37
80,5,-25,-5
-7,90,100,113
25,78,8,-107
-25,1,45,108
95,-91,52,433
42,-89,46,358
-13,89,75,34
-47,-44,99,338
-56,81,-87,-479
93,57,-13,-60
53,-49,91,424
100,-31,-97,-129
91,-88,-83,18
-64,-6,-47,-193
19,-58,27,216
-39,-52,81,308
63,-74,52,367
48,-54,22,222
48,-52,26,230
44,42,33,59
-74,99,35,-167
83,-14,14,153
-81,67,92,61
-48,-79,88,374
68,93,-45,-253
-88,72,39,-115
92,65,64,154
21,-7,34,137
66,87,-95,-393
-75,-43,-37,-100
-97,54,91,68
-45,-1,27,38
56,-24,-70,-106
-52,86,-97,-515
50,-73,76,424
-47,98,-60,-423
89,-28,-62,-41
36,-65,-84,-86
0,54,73,111
-29,31,36,17
-70,32,21,-71
93,-7,-2,101
-27,-33,-42,-87
-52,-24,6,14
84,27,-39,-87
89,-42,25,248
82,81,-95,-365
82,86,41,33
-79,51,40,-61
29,-70,-25,94
-67,-44,9,48
-7,-25,-60,-137
3,1,74,223
67,-24,41,238
79,47,-30,-105
6,-82,18,224
-88,-68,-75,-177
79,-27,57,304
-97,71,-30,-329
-35,-4,-73,-246
-69,-13,-99,-340
-14,73,74,62
38,-77,-7,171
-53,-98,-32,47
58,24,-84,-242
90,-87,15,309
54,-30,70,324
-91,-10,-30,-161
85,43,29,86
-18,45,-27,-189
72,-94,-100,-40
1,-5,-100,-289
48,-86,-95,-65
89,16,-16,9
-88,29,43,-17
15,-25,-87,-196
-50,51,47,-11
39,-100,26,317
45,79,80,127
-71,17,-35,-210
-80,-37,82,240
6,-82,-51,17
41,-64,-34,67
-66,-53,-44,-92
-91,59,65,-14
-19,-65,78,345
-64,77,-91,-491
-36,73,-15,-227
78,91,57,67
51,24,84,255
-54,-87,42,246
-96,47,51,-37
-88,-91,63,283
14,52,39,27
-91,22,-86,-393
-63,31,-94,-407
41,-14,79,306
99,90,2,-75
96,-94,16,332
22,-96,-69,7
71,-31,1,136
17,84,72,65
48,67,75,139
95,-44,31,276
-14,30,-98,-368
25,-52,49,276
35,-60,-69,-52
77,67,82,189
85,56,75,198
22,59,-42,-222
-52,5,-50,-212
57,28,42,127
-75,15,68,99
8,-80,81,411
-88,-61,7,55
-81,-20,-89,-308
96,-16,31,221
0,4,-3,-17
-19,74,-10,-197
52,19,59,191
92,-95,-28,198
-22,15,-24,-124
76,-98,-50,122
-4,-29,38,168
-50,-33,-15,-29
-36,-21,82,252
28,38,68,156
32,69,92,170
68,-23,20,174
-69,-30,82,237
33,-87,83,456
-78,62,-50,-352
91,-70,-24,159
46,-67,24,252
-95,-77,-48,-85
6,-85,-46,38
26,-83,-91,-81
-19,-80,-8,117
57,45,-34,-135
-51,46,68,61
-35,32,95,186
31,-57,-70,-65
91,-82,70,465
50,-23,76,324
-49,-91,95,418
93,-37,34,269
-1,13,-37,-138
-82,-4,20,-14
-99,-74,34,151
29,85,-55,-306
-18,-20,16,70
-33,55,-12,-179
86,-36,-48,14
99,17,50,215
35,-64,17,214
57,-71,93,478
-45,-23,89,268
-84,-100,53,275
58,15,72,244
4,-83,16,218
61,49,78,197
64,20,24,96
-94,-21,-27,-133
-69,-84,90,369
7,2,-28,-81
-36,51,31,-45
67,-12,23,160
23,-84,-56,23
-100,-25,34,52
-7,34,-6,-93
-82,-83,-57,-87
-50,21,-21,-155
59,-49,31,250
-39,63,26,-87
-33,59,56,17
23,39,-40,-175
40,-40,60,300
-98,64,20,-166
-96,76,-97,-539
-7,50,-60,-287
-11,92,74,27
-62,-76,19,147
80,-84,54,410
80,-77,-77,3
78,80,89,185
90,8,40,194
20,19,-73,-237
42,21,16,48
92,70,96,240
-86,32,51,3
-33,54,-74,-363
74,98,-57,-293
45,72,0,-99
-62,96,-68,-458
85,5,-19,18
98,-73,46,382
-80,-54,-39,-89
-66,-74,3,91
-29,98,-79,-462
-90,65,-46,-358
-53,-32,-99,-286
16,-41,67,299
-93,67,49,-80
2,-27,-53,-103
-45,74,-24,-265
0,-47,-42,-32
-58,74,78,28
56,74,-50,-242
-26,41,10,-78
-24,-8,20,52
93,6,-22,15
-45,3,68,153
49,15,29,106
77,-94,93,544
12,75,-71,-351
95,-62,-84,-33
91,-52,54,357
-56,-11,38,80
42,-23,88,352
82,70,-39,-175
37,60,-54,-245
38,-63,-12,128
-84,-23,-15,-83
-74,-25,-31,-117
-50,-55,42,186
-28,72,99,125
-9,41,-98,-385
60,-22,-34,2
6,-28,51,215
63,-67,51,350
-30,76,-30,-272
-26,63,70,58
28,-76,-33,81
-17,87,5,-176
75,38,-66,-199
-14,-19,-80,-216
-66,64,16,-146
-7,-70,89,400
-23,-27,73,250
-58,-38,-97,-273
-23,29,-71,-294
-25,40,-43,-234
94,-53,25,275
-92,-27,69,169
33,59,-25,-160
-1,94,54,-27
-42,90,74,0
8,88,87,93
-47,16,95,206
33,68,-2,-109
27,-14,24,127
52,84,-29,-203
-98,39,77,55
26,100,72,42
69,82,98,199
-12,-77,-28,58
-28,-66,76,332
93,45,65,198
43,-31,8,129
-93,79,-56,-419
84,-46,-29,89
7,-69,84,397
-86,25,26,-58
29,-56,24,213
-61,-79,70,307
47,-92,-53,72
-35,-14,-42,-133
-5,-52,-32,3
20,14,-58,-182
-29,-77,42,251
-20,-99,-60,-2
-90,37,-56,-332
62,30,94,284
7,15,-9,-50
83,-28,-58,-35
-21,-88,-56,-13
-89,-39,9,16
91,-29,-58,-25
95,-26,29,234
-60,-70,-49,-67
46,76,-58,-280
-88,-86,-13,45
31,-74,-30,89
100,89,71,135
-19,86,56,-23
97,-33,29,250
-27,21,85,186
-5,49,69,104
66,83,63,89
-22,-83,43,273
-95,-15,83,184
-88,-17,-58,-228
9,-47,36,211
-49,-22,-71,-218
4,40,98,218
67,55,49,104
-91,28,-58,-321
39,41,-54,-205
-11,10,51,122
36,10,52,172
49,37,-64,-217
12,59,1,-103
-10,16,-26,-120
78,16,-32,-50
53,-25,-26,25
85,-38,40,281
-88,47,-88,-446
-40,78,-81,-439
1,-58,-50,-33
-7,26,-96,-347
3,-48,-26,21
98,-95,44,420
65,100,97,156
95,-77,-85,-6
32,-18,8,92
10,-93,-93,-83
-80,-69,-58,-116
-92,74,-63,-429
65,-94,60,433
40,-44,16,176
-21,-97,97,464
3,51,-53,-258
-76,14,59,73
-58,-93,-80,-112
-47,81,38,-95
-31,-15,-54,-163
-75,100,-61,-458
75,27,99,318
45,-70,17,236
-88,-26,-10,-66
16,58,-37,-211
-29,4,47,104
72,9,-40,-66
-94,28,-83,-399
34,100,-71,-379
43,56,-3,-78
4,-48,30,190
76,46,-11,-49
-11,-76,11,174
-27,22,-80,-311
-72,45,-58,-336
53,26,-41,-122
-45,2,-28,-133
-85,87,-8,-283
-45,-64,-85,-172
14,-25,21,127
-12,36,45,51
82,80,28,6
-65,-12,-95,-326
94,34,-27,-55
2,-69,-2,134
84,86,82,158
61,-25,87,372
72,-13,26,176
89,-34,67,358
30,44,91,215
91,-65,-7,200
-77,-79,-40,-39
14,100,-55,-351
51,92,33,-34
67,7,-67,-148
-15,-36,-18,3
-84,-31,-41,-145
-14,-23,1,35
72,-38,7,169
-45,90,-67,-426
13,43,66,125
-41,-27,55,178
0,-34,44,200
-84,-52,9,47
67,31,41,128
-42,-2,-27,-119
27,21,-70,-225
39,-56,88,415
76,42,-53,-167
-83,17,23,-48
86,-75,59,413
83,-36,-85,-100
-59,42,-15,-188
-49,67,-88,-447
-76,96,-28,-352
-17,26,-14,-111
-28,63,-54,-316
43,-13,-44,-63
36,-81,11,231
4,79,7,-133
-9,38,94,197
67,-52,97,462
30,75,-97,-411
34,-45,84,376
-20,-27,-39,-83
53,-33,36,227
0,-94,-7,167
-3,47,5,-82
43,-60,-74,-59
30,32,-88,-298
-44,92,42,-102
-26,-50,-10,44
54,-2,-23,-11
-62,5,12,-36
14,-94,-17,151
-69,54,-68,-381
-81,0,71,132
-97,16,-90,-399
-27,-48,50,219
15,-55,-10,95
81,-6,-40,-27
-94,89,77,-41
45,57,50,81
-31,17,-18,-119
10,-32,47,215
15,20,20,35
0,20,-38,-154
-64,-17,-22,-96
-43,-81,88,383
69,-58,-67,-16
36,54,92,204
-66,-2,57,109
-23,-86,75,374
-17,-21,93,304
43,-99,-39,124
-6,-92,-43,49
64,-1,-99,-231
-99,-87,60,255
-32,4,-45,-175
23,55,59,90
15,37,0,-59
-53,-18,23,52
-74,-64,48,198
-70,9,-52,-244
-78,-5,-41,-191
59,100,59,36
89,-20,-74,-93
-53,48,-18,-203
-55,70,-61,-378
11,-77,-81,-78
-83,99,-90,-551
-74,-77,6,98
86,-32,-20,90
-4,-33,74,284
-83,27,-83,-386
-94,-15,-59,-241
-77,-93,-2,103
91,84,-92,-353
45,27,46,129
-7,-3,-52,-157
-11,-32,-8,29
-26,-2,-90,-292
-43,95,-58,-407
81,35,-27,-70
0,68,46,2
14,83,-66,-350
-81,-33,-61,-198
-5,39,68,121
-99,37,-81,-416
37,-74,-71,-28
-11,87,83,64
56,52,-82,-294
81,-86,-45,118
72,72,-6,-90
-68,-25,-61,-201
25,84,-78,-377
-68,37,-41,-265
42,56,-23,-139
-52,-1,-98,-344
82,-94,-43,141
-47,-43,-75,-186
99,41,44,149
-50,-50,2,56
74,90,-67,-307
21,-94,93,488
12,-69,58,324
54,-2,-30,-32
-42,29,-9,-127
21,-59,-21,76
22,-18,42,184
71,61,41,72
86,89,-72,-308
-63,-22,89,248
2,-74,67,351
14,6,94,284
-44,-69,-71,-119
-73,-57,-39,-76
-10,92,14,-152
-66,-63,-22,-6
58,-23,-95,-181
-80,-78,-4,64
91,94,80,143
-99,-32,47,106
57,23,-45,-124
-26,-11,-46,-142
2,14,22,40
-82,91,-47,-405
-79,65,50,-59
94,87,6,-62
-33,69,37,-60
-25,-85,45,280
53,82,-64,-303
57,-13,58,257
-12,-68,-86,-134
-67,26,-34,-221
-6,91,6,-170
-18,-10,89,269
90,89,-24,-160
-76,-39,68,206
-40,-56,45,207
-13,60,25,-58
-26,-64,-12,66
7,26,32,51
-92,-93,56,262
2,57,-88,-376
-97,33,13,-124
21,-88,52,353
-52,-47,51,195
-36,83,-56,-370
60,14,5,47
-55,47,62,37
15,-85,-74,-37
-46,-29,69,219
35,52,-53,-228
-17,-94,-48,27
-24,-22,-92,-256
-24,67,-20,-218
98,-88,23,343
85,-75,20,295
49,-2,-77,-178
88,-46,92,456
-38,-64,4,102
-28,-61,79,331
-6,46,46,40
64,42,4,-8
-36,79,79,43
-82,-48,2,20
57,-43,58,317
-8,-73,-61,-45
-91,51,71,20
30,0,-59,-147
65,-21,-48,-37
65,80,-47,-236
71,-58,-51,34
-79,79,82,9
-90,-10,2,-64
-53,18,-57,-260
-64,-82,-45,-35
-82,29,58,34
-51,-35,-92,-257
99,80,-23,-130
-23,70,-54,-325
-38,-26,-14,-28
-24,-36,-21,-15
81,54,-71,-240
-80,100,-93,-559
95,-80,24,327
-54,-25,-89,-271
98,74,-74,-272
-77,-47,3,26
42,-99,-94,-42
53,-23,-91,-174
-10,89,-5,-203
90,-4,26,176
-4,34,-57,-243
41,-79,-87,-62
63,-5,-45,-62
79,1,91,350
-43,-7,6,-11
91,47,54,159
-48,14,42,50
-88,-71,-56,-114
-76,13,49,45
-76,-18,-33,-139
-32,22,-43,-205
-91,-96,74,323
33,-28,95,374
-32,-13,-98,-300
7,-73,26,231
94,-94,-81,39
-69,90,11,-216
60,100,-46,-278
95,17,58,235
85,-76,-60,57
48,6,-61,-147
-62,100,-57,-433
11,52,45,42
-14,-5,-47,-145
-40,-95,45,285
-19,88,59,-18
-60,-47,43,163
90,14,40,182
90,-5,98,394
-32,-29,73,245
-20,85,-33,-289
-31,-45,0,59
4,-40,7,105
-74,84,-43,-371
94,-85,38,378
-64,-72,-96,-208
5,-55,40,235
-15,57,25,-54
60,94,66,70
-75,30,70,75
96,8,-32,-16
-41,46,16,-85
22,29,53,123
8,-26,21,123
-10,-27,-48,-100
48,15,71,231
-47,4,-99,-352
-63,-43,-39,-94
99,-63,-7,204
61,-15,-27,10
-99,48,62,-9
69,-74,-63,28
37,43,-10,-79
45,-55,-85,-100
-38,-23,-34,-94
39,5,-88,-235
-50,33,100,184
56,-14,-18,30
81,59,-42,-163
19,-88,-71,-18
-1,-14,-44,-105
0,23,52,110
10,66,-8,-146
-78,34,52,10
-41,-74,77,338
93,-64,-44,89
51,-96,-50,93
-60,65,50,-40
1,-59,2,125
60,-32,-31,31
-49,8,31,28
-70,4,-56,-246
-58,-49,-15,-5
-46,46,17,-87
-70,20,75,115
84,-7,-99,-199
35,32,-89,-296
-3,99,-56,-369
14,25,86,222
95,-26,-92,-129
2,-67,-5,121
70,-86,-44,110
-46,-84,33,221
-17,10,-10,-67
25,-27,-52,-77
64,-17,97,389
37,-97,-4,219
16,65,16,-66
45,-62,23,238
68,-97,67,463
71,49,-47,-168
-9,-98,-20,127
-59,67,-56,-361
59,-95,93,528
-70,-41,-45,-123
-52,45,-95,-427
-87,22,-80,-371
-76,12,-36,-208
22,-62,-81,-97
46,-30,-47,-35
-8,-20,-43,-97
-38,-55,-88,-192
76,23,28,114
-85,93,-47,-412
-86,-84,90,352
51,-90,-2,225
-41,-86,-77,-100
-53,40,86,125
-6,15,-44,-168
9,55,24,-29
-91,-14,88,201
60,64,6,-50
-5,-98,-5,176
95,-96,-35,182
70,0,93,349
10,71,-40,-252
-60,31,-53,-281
99,32,-39,-82
62,63,23,5
45,6,48,177
-45,-9,64,165
74,46,-20,-78
-87,50,-4,-199
-72,84,23,-171
42,4,74,256
87,-15,1,120
-22,82,63,3
50,-29,-81,-135
-14,-77,41,263
96,32,-26,-46
91,16,-96,-229
-21,-51,-90,-189
-87,-40,46,131
77,15,-95,-238
-28,31,99,207
45,76,39,10
-97,-16,92,211
-44,2,-35,-153
57,40,61,160
56,81,-87,-367
81,-99,-99,-18
-90,38,57,5
81,-81,30,333
-54,-94,-82,-112
37,-57,-96,-137
-92,94,15,-235
-77,-95,36,221
-83,66,83,34
33,23,79,224
90,60,65,165
-3,-90,34,279
98,-85,14,310
36,9,96,306
46,17,1,15
-52,50,-7,-173
-55,-14,-80,-267
-7,5,3,-8
51,51,4,-39
-75,30,-42,-261
71,-20,78,345
30,76,64,70
60,95,34,-28
11,75,-46,-277
-44,-64,4,96
9,-27,-43,-66
85,87,-3,-98
-58,60,-57,-349
16,-88,24,264
-48,54,-16,-204
97,41,-8,-9
29,-21,33,170
77,83,50,61
-80,-30,53,139
76,57,63,151
0,30,-52,-216
-72,-5,96,226
66,14,-3,29
61,-75,22,277
7,55,-1,-106
0,90,94,102
-21,-96,-19,114
-48,-47,-28,-38
95,57,-43,-148
-72,72,-40,-336
99,9,25,156
75,40,-19,-62
-7,44,-26,-173
88,19,-69,-157
79,26,-20,-33
-61,-45,-18,-25
2,75,88,116
21,73,42,1
-35,84,50,-53
2,95,40,-68
94,31,78,266
-63,7,93,202
-72,-79,-94,-196
88,-6,-92,-176
-94,52,-67,-399
-20,-22,-57,-147
-36,80,-24,-268
-33,11,91,218
-33,35,-48,-247
45,-14,46,211
35,-60,-57,-16
-72,-60,22,114
26,55,-88,-348
-16,3,91,251
-18,-70,89,389
35,-42,39,236
-24,45,83,135
-79,-17,-44,-177
61,98,-100,-435
-95,-58,-27,-60
-65,-56,16,95
-76,48,29,-85
-4,-68,-29,45
-98,57,-29,-299
-17,58,-17,-184
-10,-70,81,373
54,81,10,-78
96,-66,-98,-66
-73,-28,-80,-257
96,-73,-36,134
57,-31,-87,-142
2,93,-100,-484
-47,-85,43,252
70,-44,-13,119
-22,94,4,-198
-73,10,-27,-174
0,52,-16,-152
98,-34,6,184
47,-50,75,372
51,-33,1,120
35,-49,74,355
83,98,-94,-395
34,-70,75,399
-81,61,-78,-437
-7,36,-56,-247
17,69,-5,-136
32,87,84,110
-45,-50,-32,-41
-12,36,-89,-351
-68,10,2,-82
75,24,-49,-120
7,80,61,30
-70,32,8,-110
-62,-48,-9,7
-67,100,-28,-351
56,-57,78,404
-60,-61,-73,-157
89,-16,-16,73
-38,58,-59,-331
8,46,-38,-198
94,81,14,-26
-97,96,-22,-355
3,100,54,-35
60,11,-14,-4
84,83,-95,-367
-71,-100,19,186
0,76,46,-14
-58,-93,-5,113
38,-41,-3,111
88,32,31,117
-60,30,-65,-315
27,-6,-75,-186
-12,-85,5,173
9,-87,61,366
-19,68,67,46
18,-15,-64,-144
-28,-75,-3,113
-20,74,-90,-438
90,78,32,30
-84,84,-20,-312
51,-16,13,122
-63,-88,79,350
-38,-11,-36,-124
-10,-49,32,184
-41,24,-42,-215
8,98,-98,-482
40,-98,74,458
-80,3,68,118
27,-61,-8,125
-1,-37,-15,28
90,-42,23,243
61,-36,-68,-71
-84,89,-16,-310
1,8,-12,-51
78,-89,67,457
-62,-59,55,221
-98,94,-33,-385
-53,-21,-87,-272
-79,-84,-68,-115
78,-2,-99,-215
-3,-86,97,460
70,-42,38,268
63,69,-72,-291
93,-24,-83,-108
-89,-3,-25,-158
-24,38,19,-43
93,-33,82,405
-97,-74,0,51
42,86,-97,-421
38,-3,6,62
39,8,7,44
-7,-24,-68,-163
-60,20,90,170
87,28,-37,-80
-69,69,90,63
3,55,-89,-374
78,-61,-90,-70
82,-17,66,314
-62,65,21,-129
75,26,30,113
-8,-39,-84,-182
-51,76,-10,-233
-21,62,67,56
-46,63,-38,-286
83,-32,-55,-18
97,23,-86,-207
-91,-15,29,26
-95,37,-70,-379
55,47,-64,-231
96,-93,38,396
58,66,-48,-218
41,-55,80,391
58,5,-84,-204
-47,-11,1,-22
75,-6,-78,-147
79,56,87,228
-12,29,-27,-151
-55,-98,50,291
9,3,65,198
94,82,-74,-292
-3,-100,70,407
-31,69,81,74
62,14,-71,-179
-70,52,91,99
-83,49,-26,-259
71,6,-65,-136
-13,-19,11,58
78,-48,-7,153
-99,-60,84,273
2,29,-66,-254
20,-91,-35,97
24,51,-61,-261
22,-15,63,241
8,33,-99,-355
7,11,87,246
43,43,-77,-274
-26,-58,-50,-60
-17,-39,4,73
-66,-5,-3,-65
60,96,-81,-375
-77,-62,-39,-70
-6,22,87,211
-76,55,-76,-414
-12,-64,-57,-55
-2,-48,0,94
81,-27,12,171
-12,-3,-79,-243
-49,80,-29,-296
78,7,-36,-44
-83,99,95,4
93,98,77,128
64,41,-25,-93
48,-78,20,264
-15,-64,-78,-121
37,74,-100,-411
96,87,-62,-264
-98,19,51,17
97,-34,52,321
-65,-24,-87,-278
96,-59,-98,-80
80,-46,-59,-5
-71,-31,-18,-63
-50,-7,-11,-69
100,-1,49,249
93,82,-54,-233
97,-88,75,498
77,14,71,262
87,-17,-28,37
-85,-65,-65,-150
-72,-53,-20,-26
-57,-87,-77,-114
-66,-69,34,174
65,-89,-79,6
7,23,-81,-282
-6,-27,28,132
92,45,-40,-118
-5,-98,-49,44
-43,-68,-20,33
6,-50,-81,-137
75,90,-40,-225
-34,73,-2,-186
42,66,-22,-156
-2,26,-58,-228
-59,-95,-76,-97
-95,-65,25,110
-53,48,-85,-404
-49,-71,-77,-138
62,84,71,107
25,-35,-60,-85
-52,-30,77,239
-86,-77,14,110
4,63,-88,-386
-73,57,61,-4
12,-100,48,356
-60,-78,-25,21
-23,87,-89,-464
-7,26,34,43
23,39,21,8
58,-13,73,303
-39,-28,86,275
-57,84,57,-54
-66,93,-14,-294
-75,30,-75,-360
-50,30,-45,-245
85,-32,0,149
-92,21,55,31
-77,-33,-63,-200
-59,52,-87,-424
91,14,1,66
14,-89,-68,-12
-26,8,-85,-297
-41,-26,-22,-55
40,-1,12,78
-18,34,-19,-143
93,81,-94,-351
-66,53,14,-130
-10,7,22,42
-23,-1,10,9
57,89,-93,-400
-4,-51,-100,-202
-9,67,-74,-365
91,88,36,23
91,33,87,286
-94,91,20,-216
-25,-23,-54,-141
-32,84,-86,-458
-10,26,44,70
-4,-66,4,140
-50,-27,-24,-68
-77,84,3,-236
46,-49,-20,84
-15,65,66,53
-46,-86,-94,-156
56,-60,22,242
-64,26,-14,-158
-64,22,30,-18
-85,-1,-56,-251
52,56,-45,-195
-62,67,43,-67
-1,35,-24,-143
40,23,-50,-156
-16,-90,-99,-133
96,-10,77,347
-42,38,74,104
-29,-27,70,235
-61,-14,64,159
77,25,-55,-138
21,30,-18,-93
-76,-40,-43,-125
-13,-97,-18,127
45,-32,37,220
-31,15,-11,-94
-47,41,-40,-249
90,6,58,252
27,56,74,137
38,55,63,117
92,90,-10,-118
-98,85,65,-73
39,49,36,49
-22,-48,0,74
-55,55,52,-9
68,61,37,57
74,41,87,253
-3,59,91,152
37,0,65,232
-19,-58,-35,-8
75,69,61,120
-54,-89,-16,76
-91,-5,56,87
54,71,-61,-271
-31,-24,-44,-115
20,-91,-30,112
-11,-34,75,282
92,-90,-47,131
-47,6,-95,-344
63,-10,76,311
87,-91,-21,206
-69,24,-40,-237
87,-52,-74,-31
-10,-95,-92,-96
10,15,49,127
86,6,14,116
48,46,66,154
