x1,x2,x3,y
9,-86,-16,133
-61,-27,4,5
59,-54,-55,2
75,-55,67,386
39,2,50,185
46,18,-63,-179
18,-72,89,429
69,16,-74,-185
46,-87,-43,91
73,58,-6,-61
91,-15,-99,-176
-11,69,-77,-380
-57,85,80,13
14,-99,95,497
34,84,-44,-266
84,35,56,182
-66,-16,94,248
-59,24,-74,-329
75,-5,42,211
-48,-23,-8,-26
-61,74,11,-176
-81,74,92,47
-37,-15,-21,-70
79,84,-83,-338
-57,-94,42,257
-10,40,45,45
32,-25,-20,22
39,-7,98,347
-35,22,-16,-127
57,74,-87,-352
-57,5,48,77
100,95,83,159
-50,36,-89,-389
45,59,-39,-190
71,-18,-67,-94
95,-84,-59,86
89,-97,89,550
58,-39,-91,-137
-81,82,-26,-323
52,56,24,12
-9,-32,-11,22
11,-64,-73,-80
26,-44,-37,3
55,-69,27,274
4,-22,-60,-132
22,39,-76,-284
12,93,-65,-369
48,-65,61,361
53,15,62,209
18,52,-28,-170
-20,35,-93,-369
56,-55,-41,43
-70,46,-49,-309
-22,-91,-18,106
95,26,-2,37
98,79,-14,-102
-19,63,25,-70
0,-64,58,302
82,73,-64,-256
89,98,-45,-242
-12,-13,51,167
38,52,60,114
-24,-15,52,162
-21,-57,43,222
-82,16,39,3
14,-16,-67,-155
-44,27,41,25
-11,84,52,-23
32,-12,-14,14
46,63,-35,-185
79,-16,10,141
34,-40,-84,-138
94,-18,-82,-116
56,68,75,145
55,93,15,-86
56,88,69,87
24,93,-45,-297
-76,75,88,38
49,-85,-39,102
-59,100,-91,-532
-15,-23,-78,-203
-5,54,-73,-332
-19,-89,73,378
-24,7,-81,-281
75,-11,57,268
9,-60,-44,-3
58,92,-18,-180
73,-57,65,382
48,31,-84,-266
29,-8,-14,3
-68,-56,-54,-118
54,-67,53,347
-80,51,34,-80
-73,22,38,-3
-91,-12,80,173
68,90,23,-43
-92,48,77,43
-98,-40,-13,-57
-94,-11,-66,-270
-9,-60,32,207
-37,-42,-23,-22
-36,-68,-33,1
28,-79,-40,66
45,87,41,-6
57,36,61,168
43,53,43,66
-12,-60,-52,-48
27,37,61,136
-40,4,21,15
-51,45,-93,-420
-2,64,-11,-163
-60,-84,-75,-117
-1,-28,-16,7
-75,44,-22,-229
-13,40,-71,-306
63,97,-60,-311
-72,-52,-60,-148
54,-99,-15,207
-90,-28,-4,-46
31,36,-80,-281
-42,60,-85,-417
91,41,-86,-249
-39,-66,68,297
-25,-11,25,72
-78,-86,7,115
95,56,-77,-248
63,-46,17,206
-82,-8,-95,-351
-32,37,9,-79
-27,-27,-64,-165
-91,96,-84,-535
63,-32,-95,-158
-14,25,44,68
11,48,15,-40
13,-12,76,265
-80,-20,-74,-262
-98,-39,-13,-59
11,-47,-39,-12
-96,-98,3,109
58,94,-33,-229
-13,80,-93,-452
87,-50,-71,-26
97,55,29,74
-21,35,57,80
1,48,34,7
-25,-56,13,126
22,-30,-71,-131
26,-57,81,383
91,-66,-29,136
-7,-91,-26,97
-21,9,-39,-156
93,2,-90,-181
-64,50,-72,-380
-100,13,80,114
-94,-41,-93,-291
12,29,-53,-205
39,-33,-53,-54
76,-83,-36,134
-34,-26,64,210
2,-35,47,213
-83,25,-44,-265
25,1,-27,-58
63,65,-2,-73
19,-50,-73,-100
47,63,15,-34
66,-78,98,516
8,43,-72,-294
-70,58,-17,-237
18,32,15,-1
-46,76,-11,-231
-31,61,-78,-387
-9,-17,60,205
-88,-59,-86,-228
-20,45,-68,-314
9,-63,-64,-57
-59,75,70,1
-12,-2,-6,-26
52,23,55,171
-71,-56,14,83
-40,42,6,-106
57,-6,-32,-27
-2,2,65,189
-94,-28,-30,-128
64,98,47,9
62,30,6,20
34,98,42,-36
97,36,36,133
8,83,94,124
75,-22,25,194
15,48,59,96
82,18,31,139
26,-83,83,441
10,75,52,16
-2,8,69,189
-28,100,-43,-357
-98,-47,-97,-295
62,-15,25,167
36,8,41,143
100,65,64,162
31,-15,-69,-146
-92,3,-16,-146
-44,77,87,63
83,-35,80,393
10,61,59,65
8,-18,-11,11
37,59,-22,-147
-61,-5,92,225
-15,78,40,-51
-30,-96,-78,-72
93,-51,34,297
24,79,66,64
37,-33,80,343
-70,82,57,-63
90,-50,64,382
65,100,-53,-294
25,-61,53,306
24,-6,-43,-93
-14,90,-82,-440
21,46,79,166
19,45,-94,-353
-96,24,38,-30
-53,-61,56,237
-74,-82,99,387
83,42,-4,-13
76,-68,61,395
-6,27,86,198
30,29,-24,-100
-58,80,-94,-500
61,70,70,131
84,0,94,366
-74,31,28,-52
-84,-14,78,178
76,-98,-36,164
-8,-70,-33,33
-63,-70,-30,-13
-47,-31,60,195
-25,-53,-28,-3
-59,91,10,-211
73,96,41,4
-41,-37,-38,-81
-92,99,37,-179
-26,31,-91,-361
28,-49,-5,111
-66,87,-66,-438
41,95,-97,-440
55,48,-93,-320
86,32,-39,-95
-70,-45,71,233
-24,-19,99,311
82,-10,-75,-123
83,37,-2,3
-4,-27,-61,-133
2,-99,-63,11
37,-26,-54,-73
-95,84,-40,-383
16,-42,15,145
-92,69,60,-50
19,-33,40,205
-8,-9,100,310
71,57,-77,-274
-80,-97,90,384
60,-8,-70,-134
66,-31,3,137
-95,67,-63,-418
-53,0,63,136
20,77,-17,-185
18,34,77,181
-23,-29,2,41
-62,-69,48,220
64,3,-96,-230
-45,-66,60,267
-38,-16,-40,-126
51,-48,40,267
-67,14,-68,-299
85,14,69,264
76,61,79,191
20,60,-98,-394
-2,85,-31,-265
42,-82,-11,173
-51,45,-48,-285
-2,27,-87,-317
58,-32,-48,-22
-97,-60,90,293
85,-64,88,477
86,33,-13,-19
-68,80,89,39
57,65,82,173
-3,61,-16,-173
81,-78,53,396
2,61,60,60
-24,42,24,-36
39,-45,100,429
-77,-82,24,159
-12,-29,0,46
-57,72,32,-105
-92,-71,-89,-217
76,15,21,109
-35,82,4,-187
8,37,46,72
-78,26,34,-28
15,-78,42,297
76,-69,-24,142
-86,-12,42,64
-20,-51,-24,10
-96,-11,71,139
28,22,37,95
23,89,-15,-200
26,80,68,70
-45,46,58,37
-40,-6,-66,-226
62,66,-72,-286
-50,32,-70,-324
35,15,48,149
72,-26,-76,-104
-8,75,-47,-299
-61,-94,47,268
30,-73,34,278
-97,3,-4,-115
-40,99,-91,-511
20,78,-75,-361
28,89,-63,-339
51,-77,22,271
5,-68,52,297
-8,15,56,130
53,83,-50,-263
-55,72,32,-103
-54,-64,30,164
88,49,34,92
97,56,100,285
0,-82,99,461
-74,28,31,-37
30,-65,3,169
-2,-98,18,248
-74,-93,-100,-188
-44,85,-55,-379
-93,-12,7,-48
-100,77,43,-125
96,-36,2,174
-46,94,-62,-420
-8,-10,42,138
-58,44,-29,-233
-29,-37,-13,6
-100,-23,55,111
4,33,36,46
-44,51,80,94
94,67,-47,-181
-3,67,-87,-398
24,-48,-8,96
72,-61,21,257
-2,-53,-1,101
-32,18,-30,-158
-15,-8,40,121
-77,-30,-63,-206
-3,85,-62,-359
-38,47,49,15
78,16,-76,-182
90,-3,2,102
-78,-58,20,98
76,62,-8,-72
-95,92,-57,-450
-28,-67,-13,67
75,-89,-36,145
-47,-10,-61,-210
46,-20,39,203
-81,44,14,-127
-88,10,-58,-282
-73,94,90,9
-42,55,-46,-290
-99,-78,-90,-213
-24,43,69,97
-56,21,-10,-128
15,-36,-3,78
27,-47,-49,-26
96,-84,-37,153
-56,-96,-60,-44
-91,-24,-65,-238
40,1,-13,-1
-47,79,89,62
-98,-93,87,349
47,-38,-54,-39
-60,-94,59,305
67,85,100,197
-29,3,-85,-290
39,22,-80,-245
36,-63,-40,42
68,18,74,254
-42,59,-65,-355
29,-5,-89,-228
-84,-75,54,228
-4,96,21,-133
-41,-10,80,219
42,-65,-28,88
-52,-48,-67,-157
77,40,-32,-99
-14,44,45,33
-32,-53,39,191
-42,51,-56,-312
-42,-90,35,243
18,-81,-70,-30
50,53,-9,-83
-42,75,19,-135
91,7,-73,-142
-71,-39,-51,-146
66,49,-53,-191
-3,73,71,64
-10,37,87,177
-45,34,27,-32
11,17,80,217
78,91,65,91
31,52,40,47
37,-38,-78,-121
-65,2,37,42
81,69,-91,-330
-84,-9,96,222
78,-25,54,290
36,88,-77,-371
31,98,-10,-195
49,-71,-22,125
-15,-56,-84,-155
-37,72,15,-136
2,-38,32,174
69,-69,98,501
87,0,-20,27
-68,90,79,-11
-100,85,81,-27
-40,59,-56,-326
25,92,22,-93
-19,44,-38,-221
-25,27,-60,-259
67,-59,25,260
29,96,-4,-175
-44,71,-51,-339
-1,-3,66,203
0,41,-5,-97
3,33,30,27
85,-34,21,216
-25,-55,-27,4
14,-59,92,408
-13,-36,-71,-154
83,-54,-15,146
81,86,90,179
95,48,39,116
73,-25,-86,-135
-82,-81,57,251
62,29,6,22
86,-33,97,443
-93,-63,-36,-75
-100,30,60,20
-35,-47,74,281
80,42,-3,-13
5,65,73,94
44,-8,98,354
62,2,3,67
-78,-49,-92,-256
-82,30,51,11
7,11,-48,-159
37,29,-57,-192
50,-85,16,268
-93,-1,-23,-160
-18,-58,-30,8
-42,35,70,98
-27,-71,59,292
73,-46,32,261
-50,10,-43,-199
-66,69,89,63
-88,-9,23,-1
48,72,-26,-174
77,22,-67,-168
11,83,-68,-359
-43,-90,-93,-142
-39,-99,-78,-75
81,70,35,46
2,89,55,-11
-2,67,-94,-418
-27,-37,-9,20
-40,20,77,151
25,-98,78,455
82,48,-99,-311
52,-33,17,169
31,46,76,167
66,-70,-20,146
-75,77,24,-157
86,-63,7,233
-95,-40,37,96
-3,26,41,68
10,74,16,-90
-92,-32,-38,-142
-76,26,22,-62
-87,1,-19,-146
88,-5,5,113
4,26,38,66
-78,100,39,-161
77,58,60,141
80,77,-86,-332
-43,91,95,60
45,56,41,56
8,91,-87,-435
75,42,65,186
-61,-75,14,131
-64,-48,49,179
70,-15,62,286
47,16,69,222
86,79,-34,-174
87,-44,-60,-5
-42,-49,-14,14
37,68,-9,-126
55,11,-8,9
-56,-100,-47,3
84,-37,-75,-67
69,12,-8,21
-89,-30,-23,-98
83,18,-57,-124
26,71,-71,-329
-76,92,61,-77
-73,-2,57,102
-98,63,27,-143
-64,-8,26,30
14,-45,63,293
45,83,19,-64
3,32,67,140
-72,-21,-28,-114
11,-42,13,134
-20,-80,73,359
3,37,61,112
-4,99,-79,-439
-98,-69,81,283
82,54,-48,-170
98,78,-99,-355
83,7,86,327
3,25,31,46
77,11,-1,52
-72,-49,32,122
83,80,-14,-119
9,86,-94,-445
65,57,80,191
-63,-6,79,186
-77,-40,-96,-285
-87,-5,84,175
-25,25,-12,-111
-1,8,-58,-191
26,-83,31,285
-25,86,34,-95
-99,12,49,24
92,-54,8,224
-93,19,-51,-284
-47,67,4,-169
9,-86,-12,145
-19,1,65,174
-22,9,70,170
74,80,-95,-371
65,-11,-83,-162
19,-95,70,419
0,-64,51,281
-2,-54,40,226
46,22,-82,-244
64,45,-30,-116
-36,14,60,116
26,3,51,173
-10,100,31,-117
-27,49,88,139
-28,96,47,-79
0,73,-50,-296
28,80,-9,-159
27,43,99,238
53,78,-65,-298
-63,25,-56,-281
82,-64,28,294
72,-77,-19,169
26,-28,17,133
48,-49,35,251
12,-99,50,360
67,-100,1,270
-16,-66,92,392
21,30,74,183
-22,64,42,-24
32,-68,-66,-30
-32,47,-53,-285
-15,13,2,-35
30,57,90,186
-59,-7,65,150
-4,33,-44,-202
-72,28,46,10
14,87,5,-145
79,60,-6,-59
14,74,-47,-275
49,36,-18,-77
48,86,44,8
37,74,28,-27
-35,-3,-12,-65
96,-11,-29,31
-19,-51,-68,-121
69,14,-49,-106
60,-28,-68,-88
4,-52,-9,81
2,-1,82,250
15,-84,20,243
22,98,-78,-408
82,-67,16,264
35,-12,64,251
3,-75,48,297
75,58,-48,-185
-6,-29,69,259
12,8,96,284
1,14,-17,-78
-16,-27,100,338
-79,41,9,-134
36,28,96,268
-33,83,-39,-316
55,-96,60,427
2,100,-19,-255
-65,-27,-28,-95
-64,-49,-73,-185
46,35,-25,-99
68,-1,35,175
-51,15,89,186
-45,-57,41,192
-60,-96,-72,-84
-81,31,76,85
-58,-34,1,13
-64,5,-8,-98
33,47,-35,-166
30,-77,11,217
-61,-71,78,315
67,36,-28,-89
-82,-15,38,62
-38,-90,-72,-74
-7,-72,1,140
62,-87,82,482
61,37,-80,-253
49,-79,37,318
45,38,22,35
28,8,-61,-171
30,79,55,37
-5,24,92,223
28,78,13,-89
-65,100,-72,-481
-51,100,-12,-287
-78,-93,12,144
74,-13,-26,22
15,-29,-6,55
100,92,22,-18
43,98,45,-18
-47,70,-35,-292
-5,-32,-75,-166
-44,-68,96,380
-36,100,7,-215
34,-22,-28,-6
35,-30,-29,8
-84,25,80,106
-36,1,-69,-245
70,-9,-62,-98
16,-39,9,121
-5,-7,-28,-75
-15,-77,23,208
6,-96,-24,126
40,-73,13,225
-8,28,9,-37
-15,-97,-78,-55
-81,-29,-79,-260
5,18,21,32
7,8,-89,-276
-85,98,91,-8
-75,-3,11,-36
-28,-27,-33,-73
-3,-82,77,392
-4,-84,0,164
-77,38,-91,-426
98,71,-28,-128
41,-85,-42,85
-35,-98,56,329
-34,29,70,118
-86,37,53,-1
75,44,27,68
64,-100,75,489
-1,-74,-91,-126
2,-62,70,336
-75,2,69,128
70,-22,52,270
61,89,67,84
-53,-60,84,319
68,-69,80,446
46,-99,80,484
-99,47,14,-151
10,100,-34,-292
-35,-60,-56,-83
80,-88,-7,235
-54,-70,-64,-106
-33,73,-28,-263
-53,84,-57,-392
-45,-40,-82,-211
14,-22,-68,-146
60,-15,-41,-33
22,-73,-27,87
-64,84,-69,-439
-67,61,91,84
82,-39,17,211
46,-59,-1,161
50,26,64,190
-50,-2,42,80
-48,36,-50,-270
-30,73,-21,-239
27,48,31,24
47,-96,-15,194
-48,-91,-60,-46
-53,61,17,-124
17,-90,38,311
-1,99,27,-118
-41,24,-46,-227
0,-55,48,254
-76,-94,-51,-41
-4,56,-99,-413
-16,-77,-97,-153
-94,-27,40,80
-85,-46,-21,-56
-81,92,-100,-565
-38,40,90,152
-97,-78,70,269
42,99,-17,-207
54,39,-49,-171
-7,-39,28,155
-9,93,-12,-231
-20,-52,-93,-195
-19,57,-55,-298
-37,85,36,-99
-60,-85,21,173
-21,93,-19,-264
-79,54,-6,-205
34,82,-51,-283
27,-73,-44,41
81,-42,-98,-129
58,-4,-79,-171
25,37,72,167
23,65,-54,-269
-42,-52,5,77
-79,-99,-81,-124
-46,79,-22,-270
37,-7,-93,-228
18,78,70,72
96,16,-68,-140
-89,72,92,43
-4,-16,-28,-56
51,3,12,81
-56,12,-99,-377
49,12,18,79
-29,-41,-47,-88
21,4,56,181
-29,17,35,42
26,7,-10,-18
28,58,-38,-202
86,-5,-2,90
70,20,57,201
-45,32,-84,-361
67,77,95,198
60,30,-3,-9
29,-4,51,190
-65,23,57,60
-11,25,23,8
3,-91,-21,122
-55,76,53,-48
-77,95,-55,-432
-61,75,45,-76
-47,38,-92,-399
-12,59,78,104
74,-62,78,432
94,76,54,104
63,-52,12,203
-76,-97,1,121
66,74,-100,-382
10,30,76,178
52,-2,-31,-37
-84,-18,-96,-336
92,32,-25,-47
6,-6,-91,-255
54,-82,-88,-46
-78,95,60,-88
-53,-41,93,308
-15,-29,53,202
72,-73,-25,143
-87,66,22,-153
79,-88,85,510
-98,-33,67,169
-84,3,79,147
69,-76,85,476
23,9,21,68
-5,-49,87,354
79,92,78,129
11,-33,0,77
-60,-81,-31,9
-89,-99,15,154
-65,-3,-23,-128
31,34,-71,-250
85,53,53,138
-93,-86,-69,-128
33,78,11,-90
63,-79,-20,161
1,93,-28,-269
1,-45,-52,-65
-20,14,-18,-102
-4,-92,-47,39
13,80,-89,-414
92,21,60,230
-4,98,-90,-470
-71,-54,36,145
-41,80,76,27
-94,-59,-89,-243
-41,74,3,-180
-77,67,-38,-325
-92,96,6,-266
52,10,47,173
86,-58,-45,67
-67,-63,-66,-139
66,2,58,236
-69,78,-57,-396
-49,-98,64,339
-74,-89,-78,-130
68,-31,-48,-14
78,100,79,115
37,27,-49,-164
-93,43,-99,-476
-91,-88,-73,-134
52,98,-5,-159
-39,-54,53,228
93,-17,-29,40
-51,60,35,-66
-33,24,73,138
-3,-3,36,111
45,-96,44,369
-7,26,-95,-344
6,97,-27,-269
68,-54,-40,56
-76,-92,71,321
-42,-68,-54,-68
-3,39,-92,-357
18,-69,-16,108
-41,-22,-56,-165
15,42,36,39
-92,-98,-37,-7
52,99,16,-98
41,-73,-65,-8
69,-65,-61,16
39,-94,-4,215
-80,-54,-35,-77
39,-71,-94,-101
-14,-78,76,370
-54,95,-16,-292
-22,-47,-35,-33
-90,-93,-51,-57
28,32,57,135
68,-28,-61,-59
23,-85,-10,163
-56,9,-61,-257
58,-13,60,264
-57,-14,-5,-44
79,70,1,-58
-8,-49,-40,-30
-7,-83,-27,78
34,-53,64,332
49,91,-78,-367
-53,-50,51,200
-14,2,29,69
81,87,33,6
94,-18,-26,52
-89,-74,-56,-109
-37,18,-55,-238
67,38,-95,-294
-18,33,-77,-315
33,94,-15,-200
-76,-44,-13,-27
96,-68,-89,-35
-5,86,25,-102
-60,14,39,29
41,-4,-26,-29
-99,-70,28,125
99,48,-66,-195
-3,-80,21,220
70,-46,-40,42
19,52,78,149
-95,10,-90,-385
10,28,-11,-79
-14,3,22,46
17,90,56,5
-47,-2,-20,-103
62,-21,-6,86
49,75,32,-5
61,20,-55,-144
52,58,-4,-76
43,-62,-59,-10
-26,100,-47,-367
-45,-54,60,243
11,69,-71,-340
-50,75,58,-26
-18,74,-76,-394
45,66,-79,-324
52,49,56,122
-42,98,-4,-250
-12,-7,-33,-97
85,-45,-8,151
75,-88,16,299
-26,30,37,25
87,-69,70,435
79,88,-80,-337
55,-48,10,181
-49,76,-37,-312
17,-4,-80,-215
51,-25,79,338
-20,-40,-14,18
-12,39,-20,-150
55,-54,-25,88
-92,-54,69,223
-6,-42,-60,-102
-10,-15,50,170
84,5,-49,-73
2,59,45,19
-60,-78,0,96
44,-71,-48,42
4,-94,-63,3
55,-81,8,241
-80,18,100,184
-58,-52,74,268
0,38,14,-34
-76,56,96,100
-92,-84,-90,-194
46,-6,40,178
49,-6,53,220
-99,5,-54,-271
19,37,-35,-160
10,65,-52,-276
71,-76,85,478
60,90,-17,-171
-100,-59,11,51
-86,-99,93,391
-84,34,-74,-374
-32,90,45,-77
-33,-36,-75,-186
-75,-72,-20,9
-68,76,-81,-463
-16,-31,-15,1
-89,-56,-16,-25
79,31,18,71
88,32,23,93
60,-55,24,242
-71,-53,98,329
-2,78,15,-113
22,34,-31,-139
-43,61,-13,-204
86,63,89,227
-92,-44,43,125
7,-7,-97,-270
4,76,-74,-370
93,-67,55,392
-24,-94,-82,-82
-36,46,-45,-263
-12,15,-49,-189
7,97,83,62
-37,18,97,218
-24,-60,4,108
19,25,16,17
65,-49,-92,-113
-21,-75,40,249
43,30,-4,-29
6,89,77,59
-1,-46,16,139
-73,44,85,94
57,49,32,55
59,-17,31,186
38,-40,-84,-134
39,-7,-19,-4
-43,86,-66,-413
57,86,-48,-259
-53,-42,-57,-140
-64,-29,-21,-69
30,-36,73,321
-68,-76,-44,-48
80,-10,89,367
-82,-15,66,146
-40,85,-28,-294
-9,29,44,65
7,76,98,149
-62,-46,-41,-93
68,1,75,291
31,-19,57,240
-40,88,-12,-252
90,-39,-80,-72
-67,4,-40,-195
-22,33,4,-76
80,-38,3,165
-54,-93,89,399
23,-53,-97,-162
-56,-2,73,167
-42,55,-18,-206
5,53,-22,-167
17,72,-38,-241
50,-45,-6,122
-5,100,-28,-289
-79,-39,64,191
57,-7,82,317
-45,91,-11,-260
-43,51,-73,-364
39,-40,7,140
39,-12,-44,-69
51,72,18,-39
77,-96,18,323
1,28,22,11
45,-77,-58,25
-87,-35,-56,-185
-85,-4,63,112
72,-29,68,334
3,-67,-10,107
55,-45,63,334
-35,-67,-77,-132
4,-54,-44,-20
-70,33,-30,-226
-82,98,45,-143
2,48,-99,-391
45,-38,-30,31
52,92,-94,-414
-89,5,77,132
31,13,-2,-1
95,-99,91,566
-87,-87,-44,-45
-11,86,-74,-405
-5,99,43,-74
12,50,83,161
-27,81,74,33
52,61,-97,-361
-24,-3,-59,-195
-25,21,4,-55
-25,-94,26,241
-24,-64,39,221
-45,-27,24,81
52,-24,29,187
-5,-83,14,203
86,83,36,28
-97,-19,42,67
-79,-81,76,311
34,71,-89,-375
-63,44,94,131
-42,74,56,-22
-36,-70,70,314
-54,-86,-46,-20
-60,20,37,11
79,-83,68,449
79,-7,-36,-15
51,-58,76,395
-84,37,-17,-209
-5,76,88,107
-43,-2,69,168
89,-75,74,461
3,66,83,120
-99,-94,-30,-1
-46,-64,78,316
25,1,-30,-67
58,-14,83,335
-35,-15,-1,-8
2,-47,-60,-84
81,3,16,123
-66,11,27,-7
76,1,-60,-106
43,0,-75,-182
-95,-77,67,260
72,-16,14,146
6,12,-10,-48
-39,-80,72,337
-11,-80,-84,-103
83,-95,94,555
-90,12,-59,-291
-20,93,13,-167
-86,57,27,-119
-49,-72,-30,5
95,97,-29,-186
29,24,-40,-139
88,40,-6,-10
28,-26,80,320
67,61,52,101
62,-38,66,336
92,-69,9,257
9,-72,-81,-90
-36,-66,97,387
-100,-20,13,-21
5,83,32,-65
44,8,-92,-248
-47,-97,83,396
-37,12,-32,-157
2,7,-19,-69
91,72,-54,-215
-28,-100,100,472
-55,-77,-36,-9
23,45,-8,-91
-6,-31,-2,50
-95,100,-28,-379
65,54,-78,-277
-9,-68,29,214
-50,-69,64,280
-65,22,52,47
-17,36,-87,-350
7,-7,52,177
2,33,92,212
-30,-92,-53,-5
-73,-41,-47,-132
-68,-36,18,58
-43,-49,-31,-38
-58,-97,45,271
69,-97,-65,68
-35,-22,38,123
60,-12,-10,54
-71,-55,51,192
-17,-53,-35,-16
10,37,-98,-358
-66,93,21,-189
-28,46,29,-33
-37,-27,88,281
-87,30,82,99
-56,81,76,10
81,-33,77,378
75,-40,-19,98
-69,16,64,91
26,-90,-88,-58
70,98,30,-36
-78,18,6,-96
-23,1,56,143
-80,34,-90,-418
-40,-9,-6,-40
65,86,73,112
-66,-9,54,114
96,-24,-22,78
27,14,43,128
78,-36,-70,-60
-10,77,-3,-173
56,100,-77,-375
96,76,-44,-188
97,81,79,172
7,-32,2,77
1,-50,-3,92
93,51,-89,-276
99,-23,-17,94
-70,7,-59,-261
49,43,52,119
-88,85,-91,-531
89,-52,-54,31
24,73,-5,-137
-45,81,71,6
91,-78,93,526
-17,98,81,30
12,28,49,103
-53,-73,-8,69
10,-58,69,333
-36,38,8,-88
-92,-71,-39,-67
96,-54,60,384
-28,36,-53,-259
-84,30,-2,-150
-27,-82,-75,-88
69,-99,-79,30
17,-4,-90,-245
61,-54,-20,109
-80,64,-15,-253
9,28,-80,-287
65,-34,33,232
11,3,10,35
-25,-32,29,126
-86,-43,-79,-237
-38,82,85,53
-48,-55,-11,29
-9,-37,34,167
97,-95,55,452
-31,-85,73,358
36,5,72,242
45,-65,14,217
-65,47,60,21
31,-91,18,267
31,33,-73,-254
-24,-66,40,228
24,39,-45,-189
-53,62,-37,-288
-56,4,-65,-259
68,78,96,200
-14,37,39,29
70,-67,37,315
-33,7,100,253
76,-32,59,317
51,-9,-83,-180
-19,-55,-39,-26
72,93,17,-63
18,-12,79,279
-30,30,98,204
23,-76,-35,70
6,47,-14,-130
-98,-15,-27,-149
28,-86,-1,197
12,-89,-1,187
39,-40,-74,-103
-57,81,99,78
-67,-63,9,86
14,-69,91,425
-9,6,30,69
4,9,71,199
-15,78,-36,-279
-84,55,-26,-272
79,46,55,152
-48,-16,20,44
10,92,5,-159
37,-78,29,280
40,-54,24,220
-81,93,43,-138
-41,9,-40,-179
8,-23,-25,-21
61,-58,0,177
64,-84,79,469
80,-34,87,409
-22,-94,-43,37
-23,-14,35,110
-77,-7,-12,-99
-15,-38,83,310
55,78,49,46
93,-6,10,135
-20,0,39,97
12,-76,-98,-130
32,-14,96,348
-95,-76,-26,-21
42,0,-81,-201
-71,40,53,8
82,-17,-64,-76
-94,-38,-11,-51
-73,1,0,-75
69,-13,41,218
47,-65,-94,-105
57,89,7,-100
-7,-84,21,224
57,35,-60,-193
-51,-9,-55,-198
-9,-96,-81,-60
50,75,32,-4
92,47,96,286
99,-18,-80,-105
84,67,82,196
80,99,45,17
69,5,-29,-28
-13,-10,-72,-209
80,-40,99,457
41,74,-43,-236
40,48,32,40
35,-36,0,107
78,-45,34,270
-34,99,-20,-292
77,-81,86,497
61,-54,-37,58
-79,95,-84,-521
10,53,100,204
64,-91,71,459
32,86,61,43
-21,-43,19,122
46,59,28,12
-54,-62,-96,-218
-78,-55,87,293
50,54,73,161
-100,-92,48,228
72,8,40,176
17,-1,-28,-65
-99,-53,-69,-200
-40,78,16,-148
44,-95,14,276
-13,18,21,14
35,79,57,48
-29,-2,36,83
-21,-57,-36,-15
-94,4,52,54
71,-39,-76,-79
33,45,11,-24
-22,76,-14,-216
-84,79,7,-221
25,-93,4,223
61,39,44,115
81,22,-28,-47
-92,43,-66,-376
72,-95,-96,-26
43,66,-58,-263
-6,100,-72,-422
32,75,-67,-319
-30,54,-27,-219
-91,76,-4,-255
74,84,-46,-232
-93,2,37,14
-30,89,83,41
-79,63,-81,-448
95,-67,-78,-5
-86,-35,-51,-169
50,76,19,-45
-61,-25,8,13
41,26,-80,-251
70,-96,-19,205
-6,-94,39,299
27,-15,4,69
61,98,0,-135
-32,91,-12,-250
92,45,40,122
-47,37,79,116
-20,89,32,-102
-89,-85,-60,-99
96,98,-59,-277
41,38,-32,-131
-83,-36,55,154
31,-96,98,517
-24,-67,66,308
17,-33,50,233
-4,-52,51,253
46,97,-57,-319
-86,72,-77,-461
-49,39,-29,-214
-73,52,-27,-258
24,76,12,-92
-81,-17,97,244
-45,-12,9,6
-70,56,-73,-401
26,93,74,62
33,57,-69,-288
-80,-50,85,275
-23,15,-95,-338
-62,83,-74,-450
-76,-2,-7,-93
-76,-81,59,263
-93,25,50,7
54,90,39,-9
59,-54,-67,-34
-47,-73,47,240
55,92,-77,-360
68,41,56,154
28,81,86,124
31,52,27,8
4,-20,-21,-19
41,23,68,199
51,-82,82,461
49,66,-39,-200
89,-90,59,446
99,100,-91,-374
-97,51,38,-85
-11,18,91,226
63,-93,-47,108
-8,-11,-83,-235
-34,-12,-69,-217
21,15,-57,-180
-15,15,85,210
-91,-86,-20,21
-37,-67,-40,-23
56,17,-81,-221
-72,41,-99,-451
-17,-97,-48,33
67,13,83,290
37,-49,71,348
45,2,-39,-76
-85,80,30,-155
18,83,-63,-337
32,-44,63,309
46,-91,12,264
-98,5,-4,-120
79,73,36,41
-97,-37,-30,-113
-70,-9,-46,-190
13,9,-30,-95
-36,30,50,54
-29,-9,-53,-170
-57,-2,90,217
-70,-54,-84,-214
49,-56,-29,74
18,36,86,204
84,-40,-10,134
-19,-87,-7,134
-52,16,100,216
-72,89,7,-229
-66,96,52,-102
-32,13,-58,-232
49,53,85,198
6,-98,5,217
71,98,16,-77
93,26,-79,-196
17,-97,-71,-2
-49,-55,66,259
50,-25,-26,22
-9,74,-29,-244
39,79,40,1
-50,-68,19,143
56,82,-81,-351
-45,-78,41,234
-59,49,3,-148
-64,-100,-63,-53
13,-86,58,359
-39,-15,3,0
-62,-95,54,290
99,-17,21,196
93,-55,95,488
-25,-91,-37,46
77,69,-88,-325
-95,-5,11,-52
-65,-73,3,90
-36,23,0,-82
-27,-40,96,341
-1,5,55,154
69,-75,55,384
-71,-99,3,136
14,50,41,37
50,36,79,215
-22,-79,-97,-155
70,-86,50,392
-55,-32,-81,-234
-20,-81,94,424
-31,14,-47,-200
