x1,x2,x3,y
-69,12,19,-36
-19,61,4,-129
25,42,48,85
-74,6,-46,-224
-39,52,92,133
-54,-17,-5,-35
43,7,-69,-178
87,-28,-62,-43
93,29,-78,-199
-99,-41,23,52
-78,-37,82,242
7,-52,57,282
99,-48,38,309
-1,-4,57,178
-18,17,66,146
-63,4,35,34
-18,84,86,72
-71,-16,-32,-135
18,-83,-41,61
88,-2,29,179
23,77,40,-11
-56,-1,-99,-351
-58,-69,-69,-127
90,-71,58,406
-71,68,-69,-414
90,76,7,-41
-34,93,-8,-244
-1,-30,56,227
23,91,-54,-321
-42,85,74,10
-15,34,-8,-107
8,-58,45,259
-3,-71,-17,88
-8,26,14,-18
-47,-77,37,218
-59,-96,19,190
20,47,31,19
27,-52,72,347
-14,-97,-84,-72
72,-21,-87,-147
85,59,-62,-219
91,94,-71,-310
91,-25,90,411
16,-69,-76,-74
-62,88,55,-73
94,-45,-88,-80
-85,89,-14,-305
-59,57,22,-107
23,-21,-79,-172
-46,-18,-64,-202
94,91,95,197
-58,70,17,-147
-95,-57,67,220
-59,29,40,3
96,-85,-30,176
-18,-20,12,58
2,91,29,-93
-25,79,74,39
-72,21,14,-72
-36,-80,5,139
40,29,46,120
-64,40,99,153
-15,8,84,221
-32,-34,71,249
83,55,90,243
-47,-86,23,194
15,100,-58,-359
4,98,60,-12
-31,-10,49,136
-62,-5,59,125
-3,-37,98,365
22,79,-86,-394
61,-57,-37,64
91,98,-3,-114
22,94,83,83
54,97,-58,-314
49,77,-63,-294
76,57,26,40
-99,-92,60,265
89,-65,89,486
-66,92,-22,-316
-18,97,-1,-215
-93,-8,-43,-206
-27,-85,49,290
90,16,-59,-119
71,83,-77,-326
50,11,61,211
-80,18,25,-41
85,-75,-66,37
50,16,53,177
36,10,7,37
-29,77,-29,-270
-29,51,19,-74
71,-41,-70,-57
27,48,32,27
43,-100,-12,207
-89,-10,-87,-330
58,74,-68,-294
33,-99,-92,-45
-12,37,-66,-284
-54,84,-38,-336
57,45,-86,-291
-50,24,-32,-194
-27,-15,98,297
91,-70,63,420
50,5,-95,-245
85,-49,-43,54
-30,-59,49,235
97,-5,-92,-169
16,-67,7,171
15,-31,-65,-118
50,34,-79,-255
33,69,50,45
57,-29,10,145
5,3,23,68
-44,-71,82,344
37,-8,95,338
-100,-1,-83,-347
86,60,80,206
5,39,-51,-226
28,1,93,305
-93,-45,-51,-156
82,46,-22,-76
-47,58,77,68
9,25,51,112
-18,-29,-20,-20
-37,-51,-27,-16
-8,-55,69,309
-46,94,-2,-240
6,-87,-18,126
-19,-84,44,281
61,1,-58,-115
-37,-35,-85,-222
-26,-33,-68,-164
69,-63,89,462
-12,23,-58,-232
64,-49,-11,129
23,83,-78,-377
-85,-81,-72,-139
30,-26,-85,-173
-81,12,-54,-267
20,13,100,294
-99,-9,55,84
-94,-94,-42,-32
97,64,22,35
-53,64,49,-34
-41,-11,-55,-184
-9,24,-37,-168
21,50,4,-67
-61,-28,-11,-38
-89,-74,-41,-64
-20,3,54,136
15,56,-44,-229
-21,-79,43,266
85,43,-13,-40
83,-93,76,497
-65,16,53,62
20,25,-6,-48
-13,-22,40,151
-1,-100,-34,97
52,92,-66,-330
63,83,56,65
49,47,14,-3
40,-77,-58,20
99,99,0,-99
32,-37,66,304
-76,2,40,40
-64,30,89,143
-42,25,-44,-224
-16,-35,-72,-162
18,92,58,8
-41,7,10,-25
-49,-55,26,139
68,-27,-5,107
-46,-86,-85,-129
-34,12,61,125
-82,56,65,1
39,-42,81,366
16,73,-10,-160
19,-36,30,181
-85,34,4,-141
-1,32,34,37
45,-26,38,211
-48,77,55,-37
-81,3,-86,-345
-46,60,42,-40
33,10,4,25
-28,-70,-70,-98
57,99,14,-99
-77,23,-66,-321
-36,99,-92,-510
0,-47,-35,-11
15,-78,6,189
40,-91,-91,-51
-24,64,30,-62
62,38,70,196
-63,68,38,-85
16,-80,12,212
38,0,56,206
-48,-1,-15,-91
-29,100,-26,-307
73,90,10,-77
-86,94,-33,-373
24,80,85,119
-74,52,-36,-286
-62,-39,10,46
34,-37,-96,-180
-21,21,36,45
-92,-20,-45,-187
-35,69,-7,-194
10,57,-72,-320
-67,-5,-65,-252
-100,61,-46,-360
-45,-1,-44,-175
-24,94,33,-113
62,58,-36,-162
-82,62,-47,-347
-61,59,10,-149
-82,-15,53,107
-1,59,-45,-254
26,40,-55,-219
-16,-39,28,146
30,74,-55,-283
19,-57,-3,124
-81,-12,-75,-282
65,57,69,158
2,-66,-48,-10
3,-46,-73,-124
-34,-39,98,338
26,-15,-74,-166
-5,87,-67,-380
-53,-93,-60,-47
-84,82,-62,-434
-60,-46,96,320
-50,-41,44,164
47,-57,-8,137
0,-60,43,249
-69,10,20,-29
28,1,-57,-145
60,70,78,154
-27,26,-11,-112
-90,29,-70,-358
-42,52,56,22
43,-44,-96,-157
75,2,54,233
-69,-32,-32,-101
5,10,1,-12
-27,-87,-33,48
98,64,62,156
-16,11,-70,-248
-54,-27,44,132
82,49,32,80
-61,44,97,142
66,98,-65,-325
-34,-73,-14,70
-18,27,-80,-312
53,71,-37,-200
-90,13,-93,-395
54,59,100,236
-22,-26,79,267
-55,38,-30,-221
93,-66,-50,75
-45,-74,-16,55
-71,50,93,108
-2,-27,-86,-206
64,-50,-81,-79
7,9,21,52
-86,60,80,34
25,68,-11,-144
86,-63,-19,155
18,-75,-79,-69
45,14,84,269
-87,-12,-13,-102
5,-45,79,332
5,58,47,30
-10,3,-43,-145
75,-62,46,337
77,-37,63,340
7,-13,-1,30
35,5,-29,-62
4,-94,91,465
91,-53,73,416
-66,90,54,-84
17,-68,19,210
-98,-51,-60,-176
68,59,-8,-74
30,24,57,153
25,-73,85,426
-17,-53,28,173
23,-78,45,314
36,59,30,8
-1,-93,-40,65
78,-63,97,495
91,53,-61,-198
-3,-50,17,148
-58,-60,73,281
-29,-32,-67,-166
-66,-84,-42,-24
11,54,-42,-223
-14,-9,84,256
-25,-7,69,196
-40,52,-89,-411
-15,15,-95,-330
-16,-23,68,234
-71,-63,31,148
3,50,-41,-220
-97,93,-69,-490
-5,37,38,35
47,-43,93,412
97,-13,-54,-39
-92,-99,-28,22
88,38,-43,-117
-12,-12,-3,3
-94,-57,-2,14
5,19,93,246
-6,-19,-99,-265
-95,-89,-93,-196
-58,93,16,-196
-47,49,45,-10
-13,-59,40,225
37,-28,46,231
2,-22,25,121
-10,-44,84,330
-80,-30,-51,-173
45,24,-4,-15
93,97,92,175
20,-20,2,66
19,-11,83,290
-40,-40,9,67
-56,-21,-24,-86
43,85,66,71
-77,-29,-11,-52
-42,-3,51,117
-53,-91,18,183
-88,-43,10,28
12,71,17,-79
-58,100,-31,-351
-25,-27,-57,-142
-36,-42,70,258
-68,-71,-22,8
-96,97,-17,-341
38,40,-43,-171
-32,55,92,134
93,60,-48,-171
26,-6,-29,-49
77,-27,-63,-58
22,35,-29,-135
-58,49,-3,-165
48,95,-3,-151
-53,77,-56,-375
3,78,-2,-159
89,3,-22,17
-33,-14,32,91
-90,-77,-21,1
-19,-43,85,322
0,43,-3,-95
32,-27,-77,-145
93,-65,-22,157
82,-41,1,167
-54,-80,32,202
6,51,-96,-384
-87,50,47,-46
79,50,-81,-264
-94,-18,76,170
28,-87,87,463
-20,15,88,214
-64,-64,-89,-203
82,-21,-98,-170
-4,-70,44,268
-16,-42,69,275
47,-27,-57,-70
-49,54,-1,-160
80,61,-46,-180
-29,55,90,131
100,-62,-50,74
-90,-62,-92,-242
-51,-58,60,245
-2,84,80,70
-42,-86,-48,-14
-91,-84,86,335
36,-11,-34,-44
76,-12,62,286
27,-50,-72,-89
81,51,13,18
-84,-62,89,307
34,-97,69,435
90,45,-67,-201
60,-15,-22,24
39,28,26,61
-94,74,36,-134
66,-67,-15,155
-65,35,95,150
49,-83,-93,-64
-63,-22,-70,-229
-35,-60,-48,-59
78,-67,80,452
-27,19,-82,-311
-34,-86,7,159
-74,61,70,14
85,93,95,184
-52,31,-94,-396
38,-6,-41,-73
-36,15,59,111
-21,56,-1,-136
72,-98,62,454
18,-25,-3,59
-26,54,24,-62
59,-87,80,473
71,-9,-50,-61
97,-19,-13,96
66,-12,34,192
-21,42,-52,-261
11,-41,70,303
65,-64,49,340
-77,-18,-39,-158
57,-40,67,338
-4,23,49,97
-38,56,83,99
14,8,48,142
46,76,-66,-304
83,-75,6,251
-12,100,87,49
26,20,-49,-161
100,-89,-18,224
-46,86,-39,-335
-84,40,-22,-230
4,-64,-67,-69
5,30,-33,-154
-35,85,21,-142
-15,14,70,167
67,48,-1,-32
-48,35,-68,-322
67,47,-15,-72
-18,-91,1,167
-61,-38,-42,-111
46,-92,-14,188
-81,37,24,-83
14,24,-53,-193
80,-88,4,268
-49,-90,-30,41
57,62,5,-52
-37,85,-48,-351
15,99,-1,-186
86,-57,-21,137
19,-61,51,294
-66,-80,-14,52
21,53,-72,-301
33,-56,99,442
-84,-14,-89,-323
-24,78,91,93
90,-84,49,405
77,-38,-66,-45
-59,91,-33,-340
-20,18,81,187
60,-19,94,380
93,55,-59,-194
54,-39,-68,-72
-28,74,-30,-266
-39,67,-94,-455
89,-52,36,301
-78,90,64,-66
61,-76,-86,-45
-28,59,60,34
-17,-34,17,102
-79,-67,65,250
65,75,7,-64
90,16,69,265
13,57,-60,-281
65,4,-3,48
46,-15,78,310
-65,64,-37,-304
-73,40,63,36
-54,55,-89,-431
-75,-11,65,142
94,50,48,138
62,62,-47,-203
44,-85,47,355
-36,-10,-62,-202
36,-36,95,393
59,76,-69,-300
-39,-65,74,313
-70,12,34,8
-49,35,69,88
14,27,22,26
44,99,-50,-304
-50,-70,-83,-159
59,-60,4,191
-62,-13,96,252
71,74,33,22
-88,-62,-88,-228
91,-18,7,148
1,-45,-67,-110
91,22,22,113
79,9,66,259
-52,-41,32,126
24,-52,48,272
34,58,82,164
-15,79,43,-44
-48,16,-36,-188
-96,-73,-93,-229
-99,-24,-68,-255
-11,96,-90,-473
-58,30,21,-55
-65,46,85,98
65,-11,85,342
85,-32,-19,92
66,81,-49,-243
-64,-26,35,93
-91,-40,-54,-173
88,-43,-68,-30
9,25,48,103
-61,-41,-32,-75
-73,99,55,-106
2,-68,-7,117
79,-67,-56,45
69,55,66,157
-35,-52,86,327
-8,81,92,106
-85,-100,80,355
64,32,1,3
-27,-7,76,215
70,64,-57,-229
24,16,-59,-185
-41,-44,63,236
-7,-1,-87,-266
39,72,-91,-378
-30,83,-56,-364
51,-89,68,433
-7,94,-23,-264
20,3,-33,-85
-12,23,-72,-274
46,75,-24,-176
32,7,47,159
-61,55,-97,-462
85,-70,56,393
-97,78,23,-184
94,-31,-16,108
29,47,-48,-209
-86,-42,-80,-242
37,-1,-55,-126
-42,-37,-35,-73
57,39,-11,-54
-66,-45,0,24
-36,28,73,127
13,98,0,-183
-29,38,-9,-132
99,-54,0,207
-86,18,1,-119
82,24,-1,31
-89,-13,84,189
-82,-49,82,262
30,5,-48,-124
48,-83,60,394
-11,-21,82,277
-24,35,-14,-136
67,-36,-60,-41
-55,-50,48,189
60,75,-89,-357
-8,91,-69,-397
-94,83,31,-167
-5,-55,-75,-120
15,-64,88,407
97,-87,-85,16
-9,15,12,-3
-43,-86,-75,-96
76,-33,-5,127
0,-88,-67,-25
67,56,-96,-333
-84,-50,-3,7
29,-76,-25,106
-67,-13,2,-35
-9,90,-81,-432
-45,31,-43,-236
-96,32,-19,-217
27,-30,29,174
79,-52,-43,54
34,28,62,164
40,-57,85,409
1,-74,79,386
-19,50,49,28
-79,90,100,41
-3,-90,-39,60
-81,23,-57,-298
-62,-94,13,165
-90,-54,-7,-3
-76,73,-14,-264
44,-93,82,476
-26,-28,-7,9
59,85,46,27
-24,-48,-62,-114
-14,12,-44,-170
7,-93,45,328
21,-88,-85,-58
-42,91,72,-8
-82,38,87,103
-44,46,95,149
-97,66,-20,-289
-91,93,57,-106
-57,-53,0,49
94,8,58,252
-60,-15,-1,-33
-30,23,70,134
-24,60,92,132
61,52,-87,-304
-3,-39,37,186
-66,24,72,102
17,-44,-33,6
15,10,56,163
-94,-92,-99,-207
-67,-25,47,124
-79,6,44,41
79,76,23,-4
11,55,-34,-201
19,-73,95,450
38,-92,-28,138
-90,65,-50,-370
-85,26,70,73
-19,-82,-81,-98
-24,-21,63,207
52,48,-86,-302
-33,-48,-37,-48
57,33,63,180
-92,20,-25,-207
-43,83,91,64
71,-71,85,468
-87,-99,-45,-24
-56,-89,26,200
67,-13,95,378
-6,8,-53,-181
81,96,-46,-249
81,23,-99,-262
43,-49,-93,-138
-87,33,-14,-195
-47,51,-1,-152
97,26,-63,-144
43,53,9,-36
89,-73,86,493
11,-7,-83,-224
-54,17,47,53
-43,40,5,-108
-64,13,-88,-354
91,68,37,66
6,56,66,92
-21,-68,-23,46
-64,46,-20,-216
94,-97,17,339
-2,-81,-12,124
32,-51,-84,-118
58,-39,-2,130
-90,81,-7,-273
-40,-5,-20,-90
-58,-69,27,161
-57,64,18,-131
-4,-52,-4,88
-31,-59,79,324
85,-41,37,278
-57,23,-86,-361
-84,21,-9,-153
-37,-98,77,390
27,-74,27,256
-65,-64,39,180
21,78,-31,-228
-83,-1,84,171
49,98,31,-54
-72,-62,91,325
58,-21,-79,-137
9,-62,29,220
-5,-60,68,319
-25,75,-84,-427
-22,89,-53,-359
-8,-80,40,272
-6,-44,78,316
-92,13,73,101
62,-58,86,436
-85,-21,-98,-337
90,67,89,223
69,83,86,161
55,28,56,167
-72,15,-17,-153
61,86,-52,-267
-65,-58,-82,-195
3,83,53,-4
11,-21,-13,14
-12,62,-12,-172
19,9,-98,-293
59,87,55,50
51,-51,5,168
-64,-43,-62,-164
-13,-42,6,89
85,-72,-40,109
-21,-48,-75,-150
-58,-30,41,125
72,13,74,268
72,-89,-37,139
12,-100,68,416
-45,-30,59,192
-14,52,-33,-217
83,83,83,166
31,39,94,235
-69,68,75,20
-66,23,-4,-124
-58,-53,-32,-48
86,-47,-55,15
-31,-14,1,0
55,83,-12,-147
-74,98,-29,-357
90,63,-5,-51
-91,62,48,-71
41,-91,-54,61
-90,-28,-91,-307
-71,-68,-57,-106
-4,-78,32,248
-48,63,-65,-369
46,-39,-84,-128
-15,87,28,-105
77,14,27,130
-9,68,64,47
32,-36,84,356
-74,-80,-30,-4
-53,-26,-84,-253
76,-82,71,453
83,-38,-20,99
-76,-85,60,274
-53,-8,-95,-322
87,-75,-46,99
-50,-8,-47,-175
-46,46,37,-27
42,-76,-3,185
-45,-73,55,266
54,16,-61,-161
-35,40,71,98
65,33,-9,-28
-22,-76,64,322
-64,-79,72,310
-66,1,-26,-146
97,-42,9,208
-16,-55,-16,46
16,-65,59,323
-50,-37,49,171
69,-26,-50,-29
53,62,41,52
58,-64,-30,96
-15,-44,18,127
-86,93,1,-269
30,60,-80,-330
11,73,-3,-144
-78,-33,99,285
-72,-51,-15,-15
-61,-99,63,326
17,76,72,81
-60,-69,75,303
-16,-56,39,213
1,-43,-92,-189
18,-63,70,354
-15,-7,-17,-52
-16,-22,22,94
40,-77,-80,-46
57,95,1,-130
78,-15,-23,39
-73,-69,-57,-106
59,-88,91,508
-90,-70,40,170
-63,-46,31,122
98,30,-92,-238
-65,60,78,49
-48,34,-75,-341
16,-17,97,341
-70,55,-86,-438
69,55,-58,-215
88,-16,-77,-111
44,32,-78,-254
-62,51,37,-53
81,14,27,134
-100,-39,11,11
-30,-91,72,368
85,96,-2,-113
47,61,5,-60
-65,37,-20,-199
34,-81,-60,16
-31,-44,-93,-222
-30,-25,-14,-22
-78,75,76,0
-51,97,-87,-506
-38,-78,10,148
-53,71,91,78
-50,-41,9,59
42,-13,-46,-70
100,94,-39,-205
50,83,69,91
-3,-23,93,322
-81,-54,18,81
40,-78,-24,124
-100,20,-45,-275
3,-69,73,360
-59,-82,71,318
73,11,61,234
-57,-50,-71,-170
69,-76,4,233
-70,-30,63,179
-46,-97,-11,115
-39,58,-54,-317
-41,-49,56,225
-42,-23,18,58
73,48,-97,-314
-5,-98,-75,-34
3,-57,99,414
-32,70,-85,-427
52,87,-78,-356
79,-60,19,256
15,88,-59,-338
57,22,77,244
-96,72,-55,-405
88,-16,59,297
-47,9,-48,-209
51,-19,64,281
43,-95,-54,71
2,13,-22,-90
85,83,-12,-117
-48,93,-3,-243
-55,-43,-71,-182
86,63,59,137
25,3,-57,-152
9,38,29,20
23,-1,-20,-35
-61,73,-19,-264
68,-7,47,223
38,73,54,54
10,-50,-42,-16
-43,82,2,-201
-75,5,-26,-163
62,-67,78,430
93,-82,-42,131
28,-88,52,360
18,-40,14,140
-20,-91,96,450
43,20,-9,-24
19,86,91,120
34,-52,-37,27
0,72,95,141
7,-72,-92,-125
-44,31,62,80
67,95,-91,-396
-2,-7,-71,-201
-26,-73,33,219
-77,-59,-17,-10
-93,-69,27,126
-61,-51,-9,14
78,-28,-1,131
100,35,3,39
-58,26,-83,-359
83,-33,-28,65
-11,-52,-74,-129
43,69,-74,-317
34,-57,-87,-113
-33,61,93,124
80,26,-9,1
16,94,-91,-445
-15,27,37,42
95,54,-42,-139
-67,99,3,-256
-39,-44,-34,-53
39,-83,-11,172
-39,-47,-18,1
-14,-100,-59,9
40,-69,-78,-56
4,33,9,-35
-58,50,94,124
-59,53,-86,-423
35,59,86,175
-23,32,-72,-303
95,92,-27,-170
-66,-28,-30,-100
-52,-9,-3,-43
-61,-25,0,-11
-7,78,39,-46
75,66,-20,-117
99,78,-77,-288
16,83,73,69
-81,17,50,35
-66,27,-93,-399
45,6,-19,-24
44,-51,-85,-109
42,-15,-60,-108
88,-20,93,407
6,-59,-39,7
35,-9,99,350
71,-79,-68,25
-11,82,-56,-343
-40,44,2,-122
29,49,45,66
-11,-53,-46,-43
87,-14,2,121
-74,-88,-93,-177
40,0,-85,-215
47,-9,-64,-127
-42,-37,-10,2
-28,-1,95,259
-16,98,55,-47
21,57,0,-93
32,31,14,12
-59,9,-64,-269
24,-57,25,213
-10,-59,49,255
-39,-42,-37,-66
-61,5,-30,-161
-87,48,12,-147
84,-1,64,278
60,13,97,325
72,81,-83,-339
-53,-16,-25,-96
-73,-90,14,149
-80,87,-91,-527
17,-91,-7,178
-17,12,20,19
-66,55,-72,-392
17,-94,58,379
-16,-78,-85,-115
-72,29,-8,-154
79,55,-66,-229
74,-51,42,302
51,50,-61,-232
61,36,-71,-224
-32,51,-97,-425
-26,-79,25,207
76,-71,-6,200
32,64,94,186
-30,-25,-59,-157
79,-22,1,126
-90,46,61,1
21,-39,92,375
-68,58,-32,-280
-96,-73,-76,-178
-40,-36,20,92
65,76,-59,-264
51,-98,-10,217
-17,-36,1,58
-62,14,-62,-276
-32,-27,26,100
25,17,-29,-96
-91,25,-23,-210
76,30,-87,-245
25,17,57,162
19,60,0,-101
72,40,70,202
52,-28,-84,-144
41,-15,-35,-34
85,-32,-95,-136
-59,-81,65,298
-34,-70,13,145
61,-94,-94,-33
67,-79,100,525
-90,-85,-3,71
-41,-72,12,139
-14,-37,54,222
62,34,-84,-258
-96,-99,8,126
-92,-21,66,148
-59,-77,66,293
81,-9,-92,-177
-19,-77,-48,-9
74,-88,0,250
35,35,19,22
89,-9,93,386
-92,80,-11,-285
-40,66,-13,-211
-75,96,67,-66
-54,34,-14,-164
-18,-60,-91,-171
-33,-62,31,184
-44,19,-15,-127
17,50,-95,-368
9,55,-67,-302
31,19,-54,-169
-64,-95,74,348
13,-73,42,285
6,-99,57,375
45,-9,100,363
-27,48,-42,-249
29,38,-35,-152
-38,58,-91,-427
-98,-1,19,-39
80,49,88,246
-12,88,47,-47
-5,-78,70,361
52,85,21,-55
25,-21,-50,-83
-39,96,91,42
-35,-84,10,163
-80,-55,-83,-219
28,29,-87,-291
-99,-89,8,103
95,-92,24,351
-88,-4,81,163
-15,57,3,-120
18,-10,10,68
81,-44,-66,-29
-86,33,13,-113
43,52,3,-52
-55,-28,87,262
-2,57,53,43
43,-63,61,352
-13,-81,-88,-115
86,-61,-45,73
61,65,32,27
-75,1,-89,-344
-31,-70,-95,-176
49,73,67,104
7,19,-84,-283
-8,97,75,23
2,17,17,19
-27,46,-37,-230
-8,-64,69,327
7,21,-81,-278
76,97,-19,-175
-88,90,88,-4
81,45,-13,-48
13,-22,48,201
-87,-18,-4,-63
-3,79,34,-59
94,-79,44,384
-20,-66,-71,-101
17,100,-90,-453
28,-96,-60,40
77,-77,-81,-12
-58,-57,2,62
-88,-47,-73,-213
41,-78,5,212
-37,-11,46,123
39,58,32,19
-64,-6,32,44
0,7,74,208
61,-6,24,145
-48,58,-65,-359
-11,37,-15,-130
83,18,-15,2
87,-31,-81,-94
-7,-7,37,118
73,89,53,54
86,-33,-47,11
-32,-25,-44,-114
-39,-75,10,141
93,42,99,306
-20,-18,39,133
-41,-45,-75,-176
14,100,-89,-453
18,39,-57,-231
-35,98,2,-225
-14,18,-18,-104
36,61,-24,-158
-97,7,95,174
81,-14,-73,-110
-70,18,98,188
4,91,99,119
-42,63,-52,-324
97,4,-82,-157
93,75,25,18
5,-25,32,151
9,47,18,-31
43,-12,77,298
26,76,-32,-222
-55,61,-26,-255
5,81,37,-46
8,62,96,172
-82,38,-4,-170
-11,13,60,143
98,36,-31,-67
5,3,67,200
-22,57,-47,-277
41,-71,97,474
-47,-51,79,292
73,-68,8,233
38,93,-1,-151
78,6,-16,18
84,97,-87,-371
-10,-40,-16,22
-23,8,39,78
-81,-12,73,162
-64,-42,-37,-91
-67,-58,-99,-248
-32,-51,-29,-17
28,-80,-47,47
-88,-61,-36,-74
-17,-76,66,333
47,6,-43,-94
52,-22,22,162
-88,51,-44,-322
22,54,60,94
48,-63,-83,-75
-34,7,6,-30
15,-37,60,269
-37,-74,66,309
-2,-13,37,135
-85,-99,8,137
-41,48,39,-20
57,-99,83,504
23,-44,-89,-156
34,-65,30,254
-24,89,57,-31
-70,51,0,-172
-41,-26,-66,-187
-36,99,-6,-252
17,93,100,131
-15,39,55,72
100,-74,44,380
28,57,69,121
-42,13,65,127
-42,73,-59,-365
81,-49,-21,116
-47,96,35,-134
-76,-1,71,139
69,-38,91,418
-77,-18,-39,-158
-62,-88,62,300
-44,-93,48,286
14,25,68,168
-93,95,-82,-529
-1,51,70,107
44,16,21,75
74,-25,-48,-20
-48,-6,71,177
-5,93,47,-50
53,24,47,146
-30,51,-49,-279
-54,64,-8,-206
98,-35,-11,135
55,-53,16,209
80,-30,17,191
-61,54,-69,-376
-83,67,-77,-448
75,-1,-66,-121
-79,-71,61,246
95,48,94,281
92,-57,-14,164
20,-33,-68,-118
10,97,3,-175
53,-79,2,217
78,-60,2,204
27,91,-15,-200
-19,-13,-57,-164
80,25,40,150
23,76,64,63
10,-28,-85,-189
46,54,82,184
-60,-29,52,154
48,-53,71,367
73,-55,35,288
90,-30,100,450
5,10,-93,-294
78,-89,31,349
-61,62,-30,-275
-86,-55,-5,9
-34,-67,-4,88
81,-65,33,310
-32,51,17,-83
64,-60,-19,127
-86,12,-59,-287
-56,-7,-3,-51
-9,60,53,30
60,94,79,109
-3,95,30,-103
-42,12,18,-12
-100,-89,18,132
-74,-36,0,-2
76,85,38,20
-79,19,-12,-153
44,93,55,23
-83,73,22,-163
23,99,56,-7
-10,-69,-76,-100
-55,-14,-4,-39
-74,21,-39,-233
33,-22,-53,-82
55,-6,22,133
-51,29,-10,-139
-91,-43,-18,-59
3,-97,38,311
31,76,87,140
-18,-24,37,141
-21,-17,-23,-56
-41,90,26,-143
-60,-31,-88,-262
8,-28,-98,-230
80,-76,69,439
64,-62,-66,-10
92,-31,40,274
78,-35,7,169
-40,-13,-14,-56
32,96,76,68
10,-100,-49,63
83,-96,56,443
59,-31,14,163
-61,-22,-73,-236
-48,-97,63,335
-85,33,-40,-271
3,22,-79,-278
2,-75,-28,68
0,41,32,14
-63,-13,57,134
99,97,30,-5
-18,-67,43,245
40,-100,53,399
-55,16,-99,-384
31,-67,25,240
-70,-40,45,145
60,-66,85,447
-50,26,36,6
45,5,-93,-244
-25,-71,82,363
-96,-39,-88,-282
54,65,67,125
65,-20,83,354
13,55,64,95
-32,93,32,-122
34,-20,-91,-199
7,-29,-88,-199
83,38,19,64
-57,-29,65,196
28,-37,98,396
-32,-61,-31,-3
-68,-77,46,224
-36,-39,-60,-138
-68,54,-81,-419
-71,44,49,-12
-45,18,21,-18
-99,-98,-2,91
-24,-90,-7,135
71,85,84,153
-31,60,-23,-220
-12,64,-75,-365
-50,-47,62,230
82,-4,-9,63
-76,61,94,84
46,14,-4,6
39,-2,-86,-215
-2,-39,-99,-221
-8,13,81,209
-13,93,-96,-487
-45,23,62,95
54,94,84,118
26,-3,-22,-34
-64,0,92,212
8,83,-23,-227
-93,-96,-41,-24
-43,-45,-74,-175
-94,-98,33,201
7,-90,-66,-11
-91,8,68,97
-60,-25,45,125
-95,-15,63,124
39,33,-29,-114
66,98,12,-94
62,91,100,180
-27,-70,-27,32
64,43,-100,-322
-26,5,-34,-138
79,1,-29,-10
70,-70,35,315
22,84,-26,-224
25,50,-19,-132
97,29,-77,-192
-2,-56,48,254
-97,27,23,-82
14,94,67,27
-13,-44,92,351
77,82,-24,-159
-34,-48,-90,-208
-59,-39,11,52
79,-46,39,288
-34,52,97,153
-52,-21,-76,-238
10,-92,-58,20
-63,62,-55,-352
-65,82,-24,-301
-64,74,18,-158
61,-80,88,485
64,-100,18,318
-86,73,-56,-400
62,-70,21,265
-67,-16,-78,-269
-28,0,-51,-181
55,63,13,-32
-100,-72,44,176
44,-58,-47,19
-6,61,-23,-197
-5,-52,20,159
-63,-86,87,370
-31,32,-76,-323
-8,99,-50,-356
-16,87,-96,-478
32,40,-42,-174
-10,39,9,-61
58,40,-23,-91
82,79,53,83
73,26,-96,-267
82,12,38,172
-10,61,1,-129
40,-78,47,337
89,-41,-61,-12
-76,78,43,-103
23,-86,-60,15
-64,71,-30,-296
-59,-6,-4,-59
18,83,90,122
-63,-11,41,82
-34,58,-16,-198
84,22,-30,-50
33,-36,-60,-75
-56,-81,95,391
-50,-7,21,27
-73,-83,-68,-111
-35,13,1,-58
-28,-65,53,261
-63,5,44,59
-9,8,-90,-295
-85,-88,58,265
8,20,84,220
58,-25,-68,-96
-65,94,-92,-529
-48,44,-52,-292
-40,77,61,-11
61,-43,-96,-141
-99,64,-37,-338
-34,-99,68,368
-90,-72,86,312
-49,18,-64,-277
68,76,-51,-237
6,-33,-80,-168
94,22,-61,-133
67,-35,96,425
-68,51,-87,-431
64,-100,89,531
31,49,-3,-76
-1,60,-53,-280
-13,-64,-71,-98
-33,-84,-88,-129
-8,-32,-85,-199
-79,-1,72,139
27,-14,-56,-113
-8,62,87,129
99,6,-18,33
43,62,34,21
100,75,32,46
-14,-56,25,173
-29,-86,-1,140
48,74,69,107
41,-6,-34,-49
3,-45,82,339
-26,93,95,73
83,-12,76,335
34,85,-66,-334
-27,58,-84,-395
-25,-41,76,285
-20,57,99,163
13,66,-34,-221
-42,2,54,116
-51,-86,47,262
40,11,-51,-135
-52,-98,-67,-57
99,21,80,297
-52,-78,49,251
97,-71,4,251
54,-43,-74,-82
-60,43,63,43
90,80,-28,-154
-57,-16,75,200
-18,28,-54,-236
-46,-95,-41,21
-80,34,-14,-190
2,31,80,180
45,-85,63,404
49,45,99,256
56,79,9,-75
0,46,7,-71
-49,33,-90,-385
49,-56,86,419
-91,47,92,91
-100,14,-46,-266
99,43,-14,-29
35,7,-5,6
36,-98,91,505
12,57,-62,-288
-45,-29,52,169
42,-2,27,127
87,74,-75,-286
63,-29,-67,-80
-75,61,-16,-245
67,4,10,89
45,-70,75,410
76,35,10,36
-71,74,93,60
-36,73,19,-125
35,48,-71,-274
0,-57,3,123
-78,3,-14,-126
14,-32,-95,-207
-90,3,-68,-300
11,-80,8,195
46,20,58,180
